Step,Scaffold,SMILES,Linker Num HBD,Linker Num HBA,Linker Num Aromatic Rings,Matching substructure1,linker_mol_weight,Scaffold Ring Score,linker_rocs_score,raw_Linker Num HBD,raw_Linker Num HBA,raw_Linker Num Aromatic Rings,raw_linker_mol_weight,raw_linker_custom_alerts,raw_Scaffold Ring Score,raw_linker_rocs_score,total_score,ID
196,c1cnc(Nc2ccnc(N3CCCCC3)c2)nc1,Cc1c2ccnc1N1CCC(CC1)NCCCOc1nc(ncc1Cl)N2,1,1,1,1,1,1,1.56099999,1,4,2,220.6629944,0,7,1.56099999,1.034849405,default_job_104
171,c1cnc(Nc2ccnc(N3CCCCC3)c2)nc1,Cc1cnc2cc1Nc1ncc(C)c(n1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.559999943,1,4,2,200.2449951,0,7,1.559999943,1.034798384,default_job_105
183,c1cnc(Nc2cncc(N3CCCCC3)c2)nc1,Cc1cnc2nc1OCCCNC1CCN(CC1)c1cnc(C)c(c1)N2,1,1,1,1,1,1,1.559999943,1,4,2,200.2449951,0,7,1.559999943,1.034798384,default_job_106
169,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cnc2nc1N1CCC(CC1)NCCCOc1cncc(c1C)N2,1,1,1,1,1,1,1.559000015,1,4,2,200.2449951,0,7,1.559000015,1.034747362,default_job_107
177,c1cnc(Nc2cncc(N3CCCCC3)c2)nc1,Cc1cnc2nc1OCCCNC1CCN(CC1)c1cncc(c1C)N2,1,1,1,1,1,1,1.559000015,1,4,2,200.2449951,0,7,1.559000015,1.034747362,default_job_108
167,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cnc2nc1N1CCC(CC1)NCCCOc1cncc(c1Cl)N2,1,1,1,1,1,1,1.557999969,1,4,2,220.6629944,0,7,1.557999969,1.034696221,default_job_109
160,c1cnc(Nc2cccc(N3CCCCC3)n2)nc1,Cc1ccc2nc1Nc1ncc(C)c(n1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.557000041,1,4,2,200.2449951,0,7,1.557000041,1.0346452,default_job_110
77,c1cnc(Nc2cccc(N3CCCCC3)n2)nc1,Cc1cc2nc(c1)N1CCC(CC1)NCCCOc1nc(ncc1C)N2,1,1,1,1,1,1,1.555999994,1,4,2,200.2449951,0,7,1.555999994,1.034594059,default_job_111
75,c1cnc(Nc2ccnc(N3CCCCC3)c2)nc1,Cc1cc2cc(n1)N1CCC(CC1)NCCCOc1cc(C)nc(n1)N2,1,1,1,1,1,1,1.549999952,1,4,2,200.2449951,0,7,1.549999952,1.034286618,default_job_112
72,c1cc(Nc2nccc(N3CCCCC3)n2)ccn1,Cc1cc2cc(n1)OCCCNC1CCN(CC1)c1cc(C)nc(n1)N2,1,1,1,1,1,1,1.549999952,1,4,2,200.2449951,0,7,1.549999952,1.034286618,default_job_113
71,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cc2nc(n1)Nc1ccc(nc1C)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.547999978,1,4,2,200.2449951,0,8,1.547999978,1.03418386,default_job_114
70,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cc2nc(n1)Nc1cc(cnc1C)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.547999978,1,4,2,200.2449951,0,7,1.547999978,1.03418386,default_job_115
69,c1ccc(Nc2nccc(N3CCCCC3)n2)cc1,Cc1ccc2c(Cl)c1Nc1nccc(n1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.547999978,1,3,2,219.6750031,0,7,1.547999978,1.03418386,default_job_116
72,c1ccc(Nc2nccc(N3CCCCC3)n2)cc1,Clc1ccc2c(Cl)c1Nc1nccc(n1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.547999978,1,3,2,240.0930023,0,7,1.547999978,1.03418386,default_job_117
71,c1cnc(Nc2ccc(N3CCCCC3)cc2)nc1,Clc1cc2cc(Cl)c1Nc1nccc(n1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.547999978,1,3,2,240.0930023,0,8,1.547999978,1.03418386,default_job_118
74,c1cnc(Nc2ccc(N3CCCCC3)nc2)nc1,Cc1cc2nc(n1)Nc1ccc(nc1C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.547999978,1,4,2,200.2449951,0,8,1.547999978,1.03418386,default_job_119
159,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cc2nc(n1)Nc1cnc(c(C)c1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.547999978,1,4,2,200.2449951,0,8,1.547999978,1.03418386,default_job_120
73,c1ccc(Nc2nccc(N3CCCCC3)n2)cc1,Cc1cc2cc(Cl)c1Nc1nccc(n1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.547999978,1,3,2,219.6750031,0,8,1.547999978,1.03418386,default_job_121
165,c1cnc(Nc2ccnc(N3CCCCC3)c2)nc1,Cc1cc2nc(n1)Nc1cc(ncc1C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.547000051,1,4,2,200.2449951,0,7,1.547000051,1.034132481,default_job_122
74,c1cc(Nc2nccc(N3CCCCC3)n2)ccn1,Cc1cc2nc(n1)Nc1cc(ncc1C)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.547000051,1,4,2,200.2449951,0,7,1.547000051,1.034132481,default_job_123
73,c1cnc(Nc2ccc(N3CCCCC3)nc2)nc1,Cc1cc2nc(n1)Nc1cnc(c(Cl)c1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.547000051,1,4,2,220.6629944,0,8,1.547000051,1.034132481,default_job_124
72,c1cnc(Nc2cc(N3CCCCC3)ccn2)nc1,Cc1cc2cc(n1)Nc1nc(C)cc(n1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.544999957,1,4,2,200.2449951,0,7,1.544999957,1.034029603,default_job_125
75,c1cc(Nc2nccc(N3CCCCC3)n2)ccn1,Cc1cc2nc(n1)Nc1cc(ncc1Cl)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.544999957,1,4,2,220.6629944,0,7,1.544999957,1.034029603,default_job_126
138,c1cnc(Nc2cccc(N3CCCCC3)n2)nc1,Cc1cc2nc(n1)Nc1nc(ccc1C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.544999957,1,4,2,200.2449951,0,7,1.544999957,1.034029603,default_job_127
74,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cc2cc(n1)Nc1nc(C)cc(n1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.544999957,1,4,2,200.2449951,0,7,1.544999957,1.034029603,default_job_128
78,c1cnc(Nc2ccc(N3CCCCC3)cn2)nc1,Cc1cc2nc(n1)Nc1ccc(c(C)n1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.544999957,1,4,2,200.2449951,0,8,1.544999957,1.034029603,default_job_129
77,c1cnc(Nc2cccc(N3CCCCC3)c2)nc1,CCc1cnc2nc1OCCCNC1CCN(CC1)c1cc(C)cc(c1C)N2,1,1,1,1,1,1,1.54400003,1,3,2,227.3110046,0,7,1.54400003,1.033978105,default_job_130
77,c1cc(Nc2nccc(N3CCCCC3)n2)ccn1,Cc1cnc2nc1N1CCC(CC1)NCCCOc1cc(c(C)c(C)n1)N2,1,1,1,1,1,1,1.54400003,1,4,2,214.2720032,0,7,1.54400003,1.033978105,default_job_131
167,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cnc2nc1N1CCC(CC1)NCCCOc1c(C)ncc(c1C)N2,1,1,1,1,1,1,1.54400003,1,4,2,214.2720032,0,7,1.54400003,1.033978105,default_job_132
170,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cnc2nc1N1CCC(CC1)NCCCOc1c(C)ncc(c1Cl)N2,1,1,1,1,1,1,1.542999983,1,4,2,234.6900024,0,7,1.542999983,1.033926606,default_job_133
74,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cc2nc(n1)Nc1cc(c(Cl)cn1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.542999983,1,4,2,220.6629944,0,7,1.542999983,1.033926606,default_job_134
167,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cc(C)c2nc1Nc1ncc(C)c(n1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.542999983,1,4,2,214.2720032,0,7,1.542999983,1.033926606,default_job_135
166,c1cnc(Nc2cc(N3CCCCC3)ccn2)nc1,Cc1cnc2nc1OCCCNC1CCN(CC1)c1c(C)cnc(c1C)N2,1,1,1,1,1,1,1.542999983,1,4,2,214.2720032,0,7,1.542999983,1.033926606,default_job_136
77,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cc2c(C)nc1OCCCNC1CCN(CC1)c1nc(ncc1C)N2,1,1,1,1,1,1,1.542000055,1,4,2,214.2720032,0,8,1.542000055,1.033874989,default_job_137
170,c1cnc(Nc2cc(N3CCCCC3)ccn2)nc1,Cc1cnc2c(C)c1N1CCC(CC1)NCCCOc1nc(ncc1Cl)N2,1,1,1,1,1,1,1.542000055,1,4,2,234.6900024,0,7,1.542000055,1.033874989,default_job_138
75,c1cc(Nc2nccc(N3CCCCC3)n2)ccn1,Cc1cc2c(C)c(n1)OCCCNC1CCN(CC1)c1nc(ncc1C)N2,1,1,1,1,1,1,1.542000055,1,4,2,214.2720032,0,7,1.542000055,1.033874989,default_job_139
79,c1cnc(Nc2ccnc(N3CCCCC3)c2)nc1,Cc1cc2c(C)c(n1)N1CCC(CC1)NCCCOc1nc(ncc1C)N2,1,1,1,1,1,1,1.542000055,1,4,2,214.2720032,0,7,1.542000055,1.033874989,default_job_140
168,c1cnc(Nc2ccc(N3CCCCC3)nc2)nc1,Cc1cnc2nc1OCCCNC1CCN(CC1)c1nc(C)c(cc1C)N2,1,1,1,1,1,1,1.542000055,1,4,2,214.2720032,0,8,1.542000055,1.033874989,default_job_141
180,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cnc2nc1N1CCC(CC1)NCCCOc1c(C)cc(nc1C)N2,1,1,1,1,1,1,1.541000009,1,4,2,214.2720032,0,8,1.541000009,1.033823371,default_job_142
188,c1ccc(Nc2cc(N3CCCCC3)c[nH]2)nc1,Cc1cc2nc(c1C)OCCCNC1CCN(CC1)c1cc(n(C)c1)N2,1,1,1,1,1,1,1.541000009,1,3,2,201.272995,0,7,1.541000009,1.033823371,default_job_143
77,c1cnc(Nc2ccc(N3CCCCC3)cn2)nc1,Cc1cnc2nc1OCCCNC1CCN(CC1)c1c(C)cc(nc1C)N2,1,1,1,1,1,1,1.541000009,1,4,2,214.2720032,0,8,1.541000009,1.033823371,default_job_144
78,c1cnc(Nc2ccnc(N3CCCCC3)c2)nc1,Cc1cc2c(Cl)c(n1)N1CCC(CC1)NCCCOc1nc(ncc1C)N2,1,1,1,1,1,1,1.541000009,1,4,2,234.6900024,0,7,1.541000009,1.033823371,default_job_145
176,c1cc(Nc2nccc(N3CCCCC3)n2)ccn1,Cc1cc2c(Cl)c(n1)OCCCNC1CCN(CC1)c1nc(ncc1C)N2,1,1,1,1,1,1,1.541000009,1,4,2,234.6900024,0,7,1.541000009,1.033823371,default_job_146
185,c1cc(Nc2ccc[nH]2)nc(N2CCCCC2)c1,Cc1cc2nc(c1C)N1CCC(CC1)NCCCOc1ccc(n1C)N2,1,1,1,1,1,1,1.541000009,1,3,2,201.272995,0,7,1.541000009,1.033823371,default_job_147
166,c1cnc(Nc2cccc(N3CCCCC3)n2)nc1,Cc1cnc2nc1OCCCNC1CCN(CC1)c1nc(cc(C)c1C)N2,1,1,1,1,1,1,1.539999962,1,4,2,214.2720032,0,7,1.539999962,1.033771753,default_job_148
195,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cc2c(C)c(n1)Nc1ncc(C)c(n1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.539999962,1,4,2,214.2720032,0,7,1.539999962,1.033771753,default_job_149
77,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cnc2nc1N1CCC(CC1)NCCCOc1cc(C)c(C)c(n1)N2,1,1,1,1,1,1,1.539999962,1,4,2,214.2720032,0,7,1.539999962,1.033771753,default_job_150
76,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cc2nc(c1)OCCCNC1CCN(CC1)c1cc(C)nc(n1)N2,1,1,1,1,1,1,1.539999962,1,4,2,200.2449951,0,7,1.539999962,1.033771753,default_job_151
181,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cnc2nc1N1CCC(CC1)NCCCOc1nc(cc(C)c1C)N2,1,1,1,1,1,1,1.539999962,1,4,2,214.2720032,0,7,1.539999962,1.033771753,default_job_152
73,c1cnc(Nc2cccc(N3CCCCC3)n2)nc1,Cc1cc2nc(c1)N1CCC(CC1)NCCCOc1cc(C)nc(n1)N2,1,1,1,1,1,1,1.539999962,1,4,2,200.2449951,0,7,1.539999962,1.033771753,default_job_153
78,c1cnc(Nc2cccc(N3CCCCC3)n2)nc1,Cc1cc2nc(c1)N1CCC(CC1)NCCCOc1cc(Cl)nc(n1)N2,1,1,1,1,1,1,1.536999941,1,4,2,220.6629944,0,7,1.536999941,1.033616781,default_job_154
195,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cnc2nc1N1CCC(CC1)NCCCOc1cnc(c(Cl)c1)N2,1,1,1,1,1,1,1.536999941,1,4,2,220.6629944,0,8,1.536999941,1.033616781,default_job_155
154,c1cnc(Nc2cncc(N3CCCCC3)c2)nc1,Cc1cc2nc(n1)Nc1cc(c(C)nc1C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.532999992,1,4,2,214.2720032,0,7,1.532999992,1.033409595,default_job_156
74,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cc2nc(n1)Nc1cc(c(C)nc1C)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.532999992,1,4,2,214.2720032,0,7,1.532999992,1.033409595,default_job_157
75,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cc2nc(n1)Nc1cc(c(C)nc1Cl)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.531999946,1,4,2,234.6900024,0,7,1.531999946,1.033357739,default_job_158
72,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cc2nc(n1)Nc1cc(c(Cl)nc1C)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.531999946,1,4,2,234.6900024,0,7,1.531999946,1.033357739,default_job_159
153,c1cc(Nc2ncncn2)cc(N2CCCCC2)c1,Cc1nc2nc(n1)OCCCNC1CCN(CC1)c1cc(C)c(C)c(c1)N2,1,1,1,1,1,1,1.531999946,1,4,2,214.2720032,0,7,1.531999946,1.033357739,default_job_160
74,c1cc(Nc2nccc(N3CCCCC3)n2)ccn1,Cc1cc2nc(n1)Nc1cc(nc(C)c1C)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.531999946,1,4,2,214.2720032,0,7,1.531999946,1.033357739,default_job_161
165,c1cnc(Nc2ccnc(N3CCCCC3)c2)nc1,Cc1nc2ncc1OCCCNC1CCN(CC1)c1cc(c(C)c(C)n1)N2,1,1,1,1,1,1,1.531999946,1,4,2,214.2720032,0,8,1.531999946,1.033357739,default_job_162
69,c1cnc(Nc2ccnc(N3CCCCC3)c2)nc1,Cc1cc2nc(n1)Nc1cc(nc(C)c1C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.531999946,1,4,2,214.2720032,0,7,1.531999946,1.033357739,default_job_163
162,c1cnc(Nc2cncc(N3CCCCC3)c2)nc1,Cc1nc(C)c2cc1Nc1nc(Cl)cc(n1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.531000018,1,4,2,234.6900024,0,7,1.531000018,1.033305764,default_job_164
161,c1ncnc(Nc2ccc(N3CCCCC3)cc2)n1,Cc1nc2nc(n1)OCCCNC1CCN(CC1)c1c(C)cc(cc1C)N2,1,1,1,1,1,1,1.531000018,1,4,2,214.2720032,0,8,1.531000018,1.033305764,default_job_165
157,c1cnc(Nc2cc(N3CCCCC3)ccn2)nc1,Cc1cc2nc(n1)Nc1cc(c(C)cn1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.531000018,1,4,2,200.2449951,0,7,1.531000018,1.033305764,default_job_166
157,c1cnc(Nc2cccc(N3CCCCC3)n2)nc1,Cc1cc2nc(n1)Nc1ccc(C)c(n1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.531000018,1,4,2,200.2449951,0,7,1.531000018,1.033305764,default_job_167
77,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cc2nc(n1)Nc1cc(c(C)cn1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.531000018,1,4,2,200.2449951,0,7,1.531000018,1.033305764,default_job_168
58,c1cc2cnc(Nc3ccc(N4CCCCC4)cc3)cc2s1,Cc1c2nc(c3ccsc13)OCCCNC1CCN(CC1)c1ccc(cc1)N2,1,1,1,1,1,1,1.529999971,1,3,3,240.3309937,0,8,1.529999971,1.033253908,default_job_169
79,c1cnc(Nc2ccc(N3CCCCC3)nc2)nc1,Cc1cc2nc(n1)Nc1cc(C)c(nc1C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.529999971,1,4,2,214.2720032,0,8,1.529999971,1.033253908,default_job_170
74,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cc2nc(n1)Nc1cc(C)c(nc1C)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.529999971,1,4,2,214.2720032,0,8,1.529999971,1.033253908,default_job_171
162,c1cnc(Nc2ccc(N3CCCCC3)nc2)nc1,Cc1cc2nc(n1)Nc1cnc(c(C)c1C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.529999971,1,4,2,214.2720032,0,8,1.529999971,1.033253908,default_job_172
74,c1cc(Nc2nccc(N3CCCCC3)n2)ccn1,Cc1cc2nc(n1)Nc1cc(nc(C)c1Cl)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.529999971,1,4,2,234.6900024,0,7,1.529999971,1.033253908,default_job_173
152,c1cnc(Nc2ccnc(N3CCCCC3)c2)nc1,Cc1cc2c(C)c(n1)N1CCC(CC1)NCCCOc1cnc(nc1C)N2,1,1,1,1,1,1,1.529000044,1,4,2,214.2720032,0,8,1.529000044,1.033201933,default_job_174
73,c1cc(Nc2nccc(N3CCCCC3)n2)ccn1,Cc1cc2nc(n1)Nc1cc(C)nc(c1C)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.529000044,1,4,2,214.2720032,0,7,1.529000044,1.033201933,default_job_175
165,c1cc(Nc2ncc(N3CCCCC3)cn2)ccn1,Cc1cc2c(C)c(n1)OCCCNC1CCN(CC1)c1cnc(nc1C)N2,1,1,1,1,1,1,1.529000044,1,4,2,214.2720032,0,8,1.529000044,1.033201933,default_job_176
160,c1cnc(Nc2ccnc(N3CCCCC3)c2)nc1,Cc1cc2nc(n1)Nc1cc(C)nc(c1C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.529000044,1,4,2,214.2720032,0,7,1.529000044,1.033201933,default_job_177
74,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cc2nc(n1)Nc1nc(cc(C)c1C)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.529000044,1,4,2,214.2720032,0,7,1.529000044,1.033201933,default_job_178
161,c1cnc(Nc2ccc(N3CCCCC3)nc2)nc1,Cc1cc2nc(n1)Nc1cc(Cl)c(nc1C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.529000044,1,4,2,234.6900024,0,8,1.529000044,1.033201933,default_job_179
72,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cc2nc(n1)Nc1cc(Cl)c(nc1C)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.529000044,1,4,2,234.6900024,0,8,1.529000044,1.033201933,default_job_180
151,c1cnc(Nc2ccc(N3CCCCC3)cn2)nc1,Cc1cc2nc(n1)Nc1nc(C)c(cc1C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.52699995,1,4,2,214.2720032,0,8,1.52699995,1.033097863,default_job_181
157,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cc2nc(n1)Nc1nc(C)cc(c1C)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.52699995,1,4,2,214.2720032,0,7,1.52699995,1.033097863,default_job_182
150,c1cnc(Nc2ccc(N3CCCCC3)nc2)nc1,Cc1cc2nc(C)c1Nc1nc(C)c(C)c(n1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.526000023,1,4,2,228.298996,0,8,1.526000023,1.033045769,default_job_183
160,c1cnc(Nc2ccc(N3CCCCC3)nc2)nc1,Cc1cc2nc(C)c1Nc1nc(C)c(Cl)c(n1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.524999976,1,4,2,248.7169952,0,8,1.524999976,1.032993674,default_job_184
138,c1csc(Nc2cc(N3CCCCC3)ccn2)c1,Cc1nc2cc(c1C)N1CCC(CC1)NCCCOc1csc(c1C)N2,1,1,1,1,1,1,1.524999976,1,3,2,218.3249969,0,7,1.524999976,1.032993674,default_job_185
70,c1cnc(Nc2cccc(N3CCCCC3)c2)nc1,COc1ccc2cc1N1CCC(CC1)NCCCOc1nc(ncc1C)N2,1,1,1,1,1,1,1.524999976,1,4,2,215.2559967,0,7,1.524999976,1.032993674,default_job_186
165,c1cnc(Nc2cc(N3CCCCC3)ccn2)nc1,Cc1cnc2nc1OCCCNC1CCN(CC1)c1c(C)c(C)nc(c1C)N2,1,1,1,1,1,1,1.524999976,1,4,2,228.298996,0,7,1.524999976,1.032993674,default_job_187
148,c1cc(N2CCCCC2)cc(Nc2ccsc2)n1,Cc1nc2cc(c1C)N1CCC(CC1)NCCCOc1cc(c(C)s1)N2,1,1,1,1,1,1,1.524000049,1,3,2,218.3249969,0,7,1.524000049,1.03294158,default_job_188
154,c1c[nH]c(Nc2cc(N3CCCCC3)ccn2)c1,Cc1nc2cc(c1C)N1CCC(CC1)NCCCOc1ccc(n1C)N2,1,1,1,1,1,1,1.524000049,1,3,2,201.272995,0,7,1.524000049,1.03294158,default_job_189
72,c1cnc(Nc2cccc(N3CCCCC3)c2)nc1,COc1cc2cc(c1)N1CCC(CC1)NCCCOc1nc(ncc1Cl)N2,1,1,1,1,1,1,1.524000049,1,4,2,235.673996,0,7,1.524000049,1.03294158,default_job_190
70,c1cnc(Nc2ccc(N3CCCCC3)cc2)nc1,COc1cc2ccc1Nc1ncc(Cl)c(n1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.524000049,1,4,2,235.673996,0,8,1.524000049,1.03294158,default_job_191
149,c1csc(Nc2cc(N3CCCCC3)ccn2)c1,Cc1nc2cc(c1C)N1CCC(CC1)NCCCOc1c(C)sc(c1C)N2,1,1,1,1,1,1,1.516000032,1,3,2,232.352005,0,7,1.516000032,1.032523513,default_job_192
153,c1cc(Nc2ncc(N3CCCCC3)cn2)ccn1,Cc1cc2c(C)c(n1)OCCCNC1CCN(CC1)c1c(C)nc(nc1C)N2,1,1,1,1,1,1,1.514999986,1,4,2,228.298996,0,8,1.514999986,1.032471061,default_job_193
70,c1ccc(Nc2nccc(N3CCCCC3)n2)cc1,COc1cc2cc(c1)OCCCNC1CCN(CC1)c1cc(C)nc(n1)N2,1,1,1,1,1,1,1.513000011,1,4,2,215.2559967,0,7,1.513000011,1.032366157,default_job_194
73,c1cnc(Nc2ccc(N3CCCCC3)cc2)nc1,COc1cc2ccc1N1CCC(CC1)NCCCOc1cc(C)nc(n1)N2,1,1,1,1,1,1,1.513000011,1,4,2,215.2559967,0,8,1.513000011,1.032366157,default_job_195
68,c1cnc(Nc2cccc(N3CCCCC3)c2)nc1,COc1cc2cc(c1)N1CCC(CC1)NCCCOc1cc(C)nc(n1)N2,1,1,1,1,1,1,1.513000011,1,4,2,215.2559967,0,7,1.513000011,1.032366157,default_job_196
73,c1cnc(Nc2ccc(N3CCCCC3)cc2)nc1,COc1cc2cc(C)c1Nc1ncc(Cl)c(n1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.511999965,1,4,2,249.701004,0,8,1.511999965,1.032313704,default_job_197
78,c1ccc(Nc2nccc(N3CCCCC3)n2)cc1,COc1cc2cc(C)c1Nc1ncc(C)c(n1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.511999965,1,4,2,229.2830048,0,8,1.511999965,1.032313704,default_job_198
63,c1cnc(Nc2ccc(N3CCCCC3)cc2)nc1,COc1cc2ccc1Nc1nc(C)cc(n1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.511999965,1,4,2,215.2559967,0,8,1.511999965,1.032313704,default_job_199
165,c1cnc(Nc2ccc(N3CCCCC3)cn2)nc1,Cc1cc2nc(n1)Nc1nc(C)c(c(C)c1C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.511999965,1,4,2,228.298996,0,8,1.511999965,1.032313704,default_job_200
157,c1cnc(Nc2cc(N3CCCCC3)ccn2)nc1,Cc1cc2nc(n1)Nc1cc(c(C)c(C)n1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.50999999,1,4,2,214.2720032,0,7,1.50999999,1.032208562,default_job_201
77,c1cnc(Nc2cncc(N3CCCCC3)c2)nc1,Cc1cnc2nc1OCCCNC1CCN(CC1)c1cc(c(C)nc1C)N2,1,1,1,1,1,1,1.508999944,1,4,2,214.2720032,0,7,1.508999944,1.032155991,default_job_202
77,c1cncc(Nc2nccc(N3CCCCC3)n2)c1,Cc1cnc2nc1N1CCC(CC1)NCCCOc1cc(c(C)nc1C)N2,1,1,1,1,1,1,1.508999944,1,4,2,214.2720032,0,7,1.508999944,1.032155991,default_job_203
128,c1ccc(Nc2ccc(N3CCCCC3)cc2)nc1,Cc1cc2ccc1Nc1cc(C)c(C)c(n1)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.508000016,1,2,2,212.2960052,0,8,1.508000016,1.0321033,default_job_204
83,c1ccc(Nc2cccc(N3CCCCC3)c2)nc1,Cc1cc2cc(c1)N1CCC(CC1)NCCCOc1cc(nc(C)c1Cl)N2,1,1,1,1,1,1,1.504999995,1,2,2,232.7140045,0,7,1.504999995,1.031945229,default_job_205
168,c1ccc(Nc2nccc(N3CCCCC3)n2)nc1,Cc1cc2nc(n1)Nc1nc(C)cc(c1Cl)OCCCNC1CCN2CC1,1,1,1,1,1,1,1.503999949,1,4,2,234.6900024,0,7,1.503999949,1.031892538,default_job_206
197,c1ccc(Nc2ncc(N3CCCCC3)cn2)nc1,Cc1cc2c(Cl)c(n1)Nc1ncc(c(C)n1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.503999949,1,4,2,234.6900024,0,8,1.503999949,1.031892538,default_job_207
71,c1ccc(Nc2nccc(N3CCCCC3)n2)cc1,COc1cc(C)c2cc1Nc1nc(C)cc(n1)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,1.503000021,1,4,2,229.2830048,0,7,1.503000021,1.031839728,default_job_208
132,O=C(c1cccc(Nc2ncccn2)c1)N1CCCCC1,Cc1ccc2cc1Nc1ncc(Cl)c(n1)OCCCNC1CCN(CC1)C2=O,1,1,1,1,1,1,1.501999974,1,4,2,247.6849976,0,8,1.501999974,1.031786919,default_job_209
77,c1cc(Nc2nccc(N3CCCCC3)n2)ccn1,Clc1cc2cc(n1)OCCCNC1CCN(CC1)c1ccnc(n1)N2,1,1,1,1,1,1,1.501000047,1,4,2,206.6360016,0,7,1.501000047,1.03173399,default_job_210
